EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.73549485206604,0.8904355764389038,0.904488205909729,0.8211559653282166,0.781924843788147,0.775848388671875
1,0.7659361958503723,0.9392402768135071,0.9537585973739624,0.8599109649658203,0.7965729236602783,0.7903693914413452
2,0.750779926776886,0.9303266406059265,0.9481308460235596,0.8622435331344604,0.7915108799934387,0.7909559011459351
3,0.7470057010650635,0.8880099058151245,0.9528462886810303,0.8338459730148315,0.797195315361023,0.7814541459083557
4,0.7689235210418701,0.9302585124969482,0.9405863285064697,0.8507817387580872,0.8029096722602844,0.799052357673645
5,0.7291412353515625,0.8988350033760071,0.9092854261398315,0.8225054740905762,0.7707308530807495,0.7688968777656555
6,0.7382356524467468,0.9041871428489685,0.9388594627380371,0.8336564898490906,0.7825897336006165,0.7718594670295715
7,0.7477158904075623,0.9030590653419495,0.913623571395874,0.8305337429046631,0.7890418171882629,0.784477710723877
8,0.7538527846336365,0.9232842326164246,0.9534255862236023,0.8364160656929016,0.7884725332260132,0.7766876816749573
9,0.7302793264389038,0.883477509021759,0.9480636715888977,0.8183791041374207,0.7795382738113403,0.7606221437454224
