EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.743695080280304,0.7489762902259827,0.7443968653678894,0.7496480941772461,0.7438360452651978,0.7483503818511963
1,0.7547888159751892,0.7565757036209106,0.7539198994636536,0.7556955814361572,0.7540863752365112,0.7556389570236206
2,0.7521471977233887,0.7592860460281372,0.7520941495895386,0.7592133283615112,0.7537261843681335,0.7598251104354858
3,0.759752631187439,0.7598590850830078,0.7599831819534302,0.7600452899932861,0.7598732113838196,0.7594811320304871
4,0.7784208655357361,0.8019791841506958,0.7782853245735168,0.8018375039100647,0.7779971957206726,0.7992562055587769
5,0.7370168566703796,0.7418543100357056,0.7373799681663513,0.7421721816062927,0.7385413646697998,0.7424933910369873
6,0.7610763907432556,0.7666468620300293,0.7615084052085876,0.7670654654502869,0.7595576643943787,0.7645121812820435
7,0.7361742854118347,0.7364370226860046,0.7364537119865417,0.7366907000541687,0.736519455909729,0.7366968989372253
8,0.7515977025032043,0.7570639252662659,0.7519650459289551,0.7574038505554199,0.7530469298362732,0.7576430439949036
9,0.7783530354499817,0.780017077922821,0.7785348296165466,0.7801632881164551,0.7796169519424438,0.780767560005188
