EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7667378783226013,0.818895161151886,0.7754972577095032,0.8258841037750244,0.771942138671875,0.7908379435539246
1,0.7462705969810486,0.8101168870925903,0.7522639632225037,0.814094066619873,0.7746366858482361,0.793856143951416
2,0.7684497833251953,0.8294064998626709,0.7730631828308105,0.8326104879379272,0.7821650505065918,0.8027549982070923
3,0.7524551153182983,0.8081696629524231,0.7634525895118713,0.8167039752006531,0.7759093642234802,0.8001405000686646
4,0.7262197732925415,0.8346033692359924,0.7364835143089294,0.8422433733940125,0.7507230639457703,0.7932517528533936
5,0.7468499541282654,0.8099924921989441,0.7512658834457397,0.8123464584350586,0.7618944644927979,0.7795057892799377
6,0.7399217486381531,0.8013129234313965,0.7525672912597656,0.8117640018463135,0.764396071434021,0.7854970097541809
7,0.733634889125824,0.7928729057312012,0.7386021614074707,0.7954434156417847,0.7542152404785156,0.7728303670883179
8,0.7665867209434509,0.824108362197876,0.7757697701454163,0.8311510682106018,0.7905758023262024,0.8077766299247742
9,0.7643641233444214,0.8246431946754456,0.7739192247390747,0.8322241902351379,0.776439905166626,0.7997250556945801
