EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7619290351867676,1.071146845817566,1.2313166856765747,0.8529926538467407,0.8528429269790649,0.7959951162338257
1,0.7596666216850281,1.0468738079071045,1.192623257637024,0.832283079624176,0.845099151134491,0.7901185154914856
2,0.7423812747001648,1.0805479288101196,1.2567646503448486,0.8467054963111877,0.8261677026748657,0.7744282484054565
3,0.7588997483253479,1.084998607635498,1.2379348278045654,0.8573854565620422,0.8494917154312134,0.7934338450431824
4,0.7485848665237427,1.0586252212524414,1.2147752046585083,0.8403462767601013,0.83464515209198,0.7827436923980713
5,0.7740275859832764,1.0944867134094238,1.1827988624572754,0.8577075600624084,0.8472098708152771,0.805728554725647
6,0.7532356977462769,1.0223908424377441,1.2333606481552124,0.8237287402153015,0.8531116247177124,0.776835560798645
7,0.7391579747200012,1.0155774354934692,1.2249013185501099,0.8291336297988892,0.8507534861564636,0.7787186503410339
8,0.7610836625099182,1.0399960279464722,1.2592182159423828,0.8534973859786987,0.8657540678977966,0.7963752746582031
9,0.7479892373085022,1.0319814682006836,1.186521053314209,0.8228437900543213,0.8340634107589722,0.7832707762718201
