EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7408570051193237,0.7408047318458557,0.740641713142395,0.7405881285667419,0.741010844707489,0.7409607768058777
1,0.7633708715438843,0.7696160078048706,0.7631286978721619,0.7693593502044678,0.7630154490470886,0.7688160538673401
2,0.762363076210022,0.7623646855354309,0.7622681856155396,0.7622697949409485,0.7623404860496521,0.7623419761657715
3,0.7663610577583313,0.7844764590263367,0.7654186487197876,0.7835594415664673,0.7656720280647278,0.7837225794792175
4,0.7370793223381042,0.7398141026496887,0.7371026873588562,0.7398010492324829,0.737267017364502,0.7397447824478149
5,0.7107717990875244,0.7113509178161621,0.7107970714569092,0.7113720178604126,0.711388885974884,0.7119319438934326
6,0.7580452561378479,0.7580532431602478,0.7585305571556091,0.758537769317627,0.7578700184822083,0.7578774690628052
7,0.7659674882888794,0.7825689315795898,0.7663814425468445,0.782995343208313,0.7649683952331543,0.7809016108512878
8,0.7387142181396484,0.7517988681793213,0.738956093788147,0.7520495653152466,0.7389662861824036,0.751784086227417
9,0.7591428756713867,0.7620371580123901,0.7592023611068726,0.7620871663093567,0.7596569061279297,0.7623283863067627
