EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.763427197933197,0.783962070941925,0.7651791572570801,0.7847205996513367,0.763903796672821,0.7765817642211914
1,0.7782648801803589,0.8023377060890198,0.7778268456459045,0.8008909225463867,0.7761248350143433,0.7914707064628601
2,0.7566362023353577,0.7715845704078674,0.75816410779953,0.7721564173698425,0.7577347159385681,0.7669151425361633
3,0.7538076043128967,0.7709439992904663,0.7546018958091736,0.7707513570785522,0.757152259349823,0.7672538161277771
4,0.7571303248405457,0.7791484594345093,0.7568293809890747,0.7780752778053284,0.759913980960846,0.774628758430481
5,0.7498416900634766,0.7594946026802063,0.7525491118431091,0.7610132098197937,0.7484648823738098,0.752840518951416
6,0.7487666010856628,0.7688571810722351,0.75125652551651,0.7702235579490662,0.7479633688926697,0.7606787085533142
7,0.7336421608924866,0.7543202042579651,0.7353776097297668,0.7548200488090515,0.7390856742858887,0.7512370347976685
8,0.7405101656913757,0.7476534843444824,0.7413724660873413,0.7476927042007446,0.74220210313797,0.7456760406494141
9,0.7358753085136414,0.7525892853736877,0.7368354201316833,0.7529253959655762,0.7388155460357666,0.7498912811279297
