EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7331761121749878,0.7416455745697021,0.7340079545974731,0.7392761707305908,0.737363874912262,0.7387939095497131
1,0.7693339586257935,0.7887037992477417,0.7708858251571655,0.7866690754890442,0.7678728699684143,0.777021586894989
2,0.750256359577179,0.7700669765472412,0.7519323825836182,0.7685655951499939,0.7540519833564758,0.7632906436920166
3,0.7436457872390747,0.7703020572662354,0.744990885257721,0.7681562900543213,0.7456814646720886,0.7593549489974976
4,0.7637062668800354,0.785085141658783,0.7660031318664551,0.7845587134361267,0.763818621635437,0.7748360633850098
5,0.7539353966712952,0.7887694835662842,0.7550138831138611,0.7869296669960022,0.7593718767166138,0.779663622379303
6,0.7625218629837036,0.7844549417495728,0.7651975750923157,0.7841311097145081,0.7621917128562927,0.7733140587806702
7,0.7557151913642883,0.7821453809738159,0.7572170495986938,0.7806829810142517,0.7604915499687195,0.7746610641479492
8,0.7567753195762634,0.7805950045585632,0.7586970925331116,0.7793659567832947,0.7619977593421936,0.7747282981872559
9,0.7344985008239746,0.7560592293739319,0.7369534969329834,0.7546931505203247,0.7371108531951904,0.7463769316673279
