EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7355465292930603,0.7626612186431885,0.7367668747901917,0.7637581825256348,0.7369372248649597,0.758863627910614
1,0.7477779984474182,0.7674973011016846,0.7492841482162476,0.768761396408081,0.7470014691352844,0.760871946811676
2,0.7684561610221863,0.8036996722221375,0.7696068286895752,0.8047168850898743,0.7641748785972595,0.7942217588424683
3,0.726553738117218,0.7710520029067993,0.7275658845901489,0.7718908786773682,0.7277969121932983,0.7635069489479065
4,0.7598832249641418,0.7785988450050354,0.7624738216400146,0.7809173464775085,0.7608522176742554,0.7744829654693604
5,0.7627719640731812,0.7811442017555237,0.7616552114486694,0.7799810767173767,0.7613087296485901,0.7752384543418884
6,0.7602803111076355,0.7826495170593262,0.7618942260742188,0.7840349674224854,0.762683629989624,0.780265748500824
7,0.7536612153053284,0.7910071015357971,0.7552198767662048,0.7922446131706238,0.7541576027870178,0.7836968302726746
8,0.7646774053573608,0.8066893219947815,0.7645872235298157,0.8064197897911072,0.7628657221794128,0.7938104867935181
9,0.7373970150947571,0.7454737424850464,0.7388019561767578,0.746719479560852,0.7402808666229248,0.745948076248169
