EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.762060821056366,0.8632960319519043,0.8038783073425293,0.8116374015808105,0.7687899470329285,0.7825629711151123
1,0.7571399211883545,0.8327059745788574,0.8258899450302124,0.8069501519203186,0.7797030806541443,0.7777209281921387
2,0.7852609157562256,0.8617035746574402,0.8480924367904663,0.83123379945755,0.7989351749420166,0.7974949479103088
3,0.7560756802558899,0.8137065172195435,0.8353706002235413,0.8030643463134766,0.788463830947876,0.7772574424743652
4,0.7320555448532104,0.8160090446472168,0.8037852644920349,0.7875996828079224,0.7582623958587646,0.7579964995384216
5,0.7434220910072327,0.8203228712081909,0.7991034984588623,0.7882733941078186,0.7624460458755493,0.7666122317314148
6,0.7658347487449646,0.8298999071121216,0.835716962814331,0.8092665672302246,0.788535475730896,0.7829601168632507
7,0.7635087370872498,0.8375446796417236,0.8344095945358276,0.8093103170394897,0.7790289521217346,0.7769933342933655
8,0.7437160015106201,0.8335208892822266,0.7970923185348511,0.8005524277687073,0.7654855847358704,0.775103747844696
9,0.7574635148048401,0.847762405872345,0.8183236122131348,0.8158831000328064,0.778746485710144,0.7848919630050659
