EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7270640730857849,0.7591425776481628,0.7281346917152405,0.7581974267959595,0.7336093187332153,0.7478296756744385
1,0.7567055225372314,0.7956652045249939,0.7588574290275574,0.7955855131149292,0.7609522342681885,0.7777968049049377
2,0.7430307269096375,0.771219789981842,0.746925950050354,0.772822380065918,0.744875967502594,0.7563420534133911
3,0.7489234209060669,0.7842898964881897,0.7473106980323792,0.7808520197868347,0.7513951063156128,0.7692778706550598
4,0.7535237073898315,0.7895792126655579,0.7595441341400146,0.7931941747665405,0.7594649195671082,0.7749510407447815
5,0.7348288297653198,0.7609086036682129,0.7349708080291748,0.7591244578361511,0.746955156326294,0.7570827007293701
6,0.7474315166473389,0.7818692326545715,0.7497039437294006,0.7821826934814453,0.754295825958252,0.7693217992782593
7,0.7616178393363953,0.7978014349937439,0.7655479907989502,0.7996469140052795,0.76848965883255,0.7849562764167786
8,0.7536279559135437,0.8011031746864319,0.7560716271400452,0.8014305233955383,0.7605237364768982,0.7834715247154236
9,0.7509297728538513,0.8045012354850769,0.7560340762138367,0.8075495362281799,0.7617494463920593,0.7897660732269287
