EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7468206882476807,0.761043131351471,0.7478467226028442,0.7614132165908813,0.7538883686065674,0.7622429132461548
1,0.7467235922813416,0.7735015153884888,0.74744713306427,0.7733469605445862,0.7513156533241272,0.7675412893295288
2,0.7612435221672058,0.7738898396492004,0.7614375948905945,0.7733215689659119,0.765496551990509,0.7710285186767578
3,0.7347081303596497,0.748072624206543,0.7357454895973206,0.7484680414199829,0.7376179099082947,0.745529294013977
4,0.767330527305603,0.7881190776824951,0.7676349878311157,0.7877629399299622,0.7657488584518433,0.7794042825698853
5,0.7409103512763977,0.7548321485519409,0.7417621612548828,0.7548817992210388,0.7428315281867981,0.750831127166748
6,0.7576866745948792,0.78542160987854,0.7585471272468567,0.7855556011199951,0.7600955367088318,0.7784175872802734
7,0.7507736086845398,0.77692049741745,0.752225935459137,0.7777040004730225,0.7541412115097046,0.7715051770210266
8,0.7741460204124451,0.797390341758728,0.7752895951271057,0.7978953719139099,0.7775901556015015,0.7922329306602478
9,0.7440829873085022,0.7728309631347656,0.742781400680542,0.7708874940872192,0.745523989200592,0.7643092274665833
