EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7228080630302429,0.8548715114593506,0.9261729121208191,0.7737120985984802,0.7747306227684021,0.7410829663276672
1,0.7369288206100464,0.8740093111991882,0.9637314081192017,0.8072887063026428,0.8033296465873718,0.7663667798042297
2,0.7616682052612305,0.9182339906692505,0.9024337530136108,0.8144149780273438,0.7965899109840393,0.7890321016311646
3,0.7390018701553345,0.8574499487876892,0.9441156387329102,0.7975010871887207,0.8062283396720886,0.7675658464431763
4,0.7350547313690186,0.8953229188919067,0.8972164392471313,0.795836329460144,0.778096616268158,0.7661247849464417
5,0.7436236143112183,0.8662734031677246,0.9687454700469971,0.7916209697723389,0.8045778870582581,0.7606287002563477
6,0.7500778436660767,0.9049717783927917,0.9217725396156311,0.8031565546989441,0.7915087342262268,0.7736988067626953
7,0.7488250136375427,0.8756331205368042,0.9508605003356934,0.7983019351959229,0.8061380982398987,0.7708835005760193
8,0.763373613357544,0.8983156681060791,0.9594889283180237,0.8168226480484009,0.8158494234085083,0.786795437335968
9,0.7728098630905151,0.9149265885353088,0.9348635673522949,0.8211807608604431,0.8126629590988159,0.7937605977058411
