EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7392701506614685,0.7653900980949402,0.7594184279441833,0.7517645955085754,0.7554857134819031,0.7519044280052185
1,0.7641627192497253,0.7833604216575623,0.7911129593849182,0.7737143635749817,0.7815743088722229,0.7709370851516724
2,0.734613835811615,0.7635942697525024,0.752629816532135,0.7453513145446777,0.7465294599533081,0.744003415107727
3,0.7729159593582153,0.8079392313957214,0.7937424182891846,0.7885975241661072,0.7817957401275635,0.7815184593200684
4,0.7310847043991089,0.7605606913566589,0.7599498629570007,0.7487495541572571,0.7486218214035034,0.7436994910240173
5,0.7609333992004395,0.7725860476493835,0.7923151254653931,0.7666130065917969,0.781539261341095,0.7644280791282654
6,0.7353401184082031,0.7662587761878967,0.7554171085357666,0.7529703974723816,0.7481836080551147,0.7491068840026855
7,0.7499064803123474,0.7666692733764648,0.7825770974159241,0.7599353194236755,0.7711898684501648,0.7563461065292358
8,0.7720268368721008,0.794166624546051,0.797103226184845,0.7848159074783325,0.7898484468460083,0.782818615436554
9,0.7597315311431885,0.7858471870422363,0.7863304018974304,0.7759354710578918,0.7746200561523438,0.769159197807312
