EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7629393935203552,0.8932313919067383,0.7796311378479004,0.8986360430717468,0.7883660197257996,0.8192887306213379
1,0.7747564315795898,0.8936343789100647,0.7950122952461243,0.9021655321121216,0.797503650188446,0.8220720291137695
2,0.7736228704452515,0.8692255616188049,0.7996428608894348,0.8807604312896729,0.8041225671768188,0.8175027966499329
3,0.7710751891136169,0.8905951976776123,0.8005437850952148,0.90525221824646,0.7963430285453796,0.8198360800743103
4,0.7550833821296692,0.829785943031311,0.776599109172821,0.8383917808532715,0.7821513414382935,0.7912818193435669
5,0.7446771860122681,0.8628458380699158,0.7685338854789734,0.8736443519592285,0.7719349265098572,0.7988411784172058
6,0.7596852779388428,0.865298330783844,0.7726233601570129,0.8663167357444763,0.7898255586624146,0.8059436082839966
7,0.7528041005134583,0.8310558795928955,0.7771301865577698,0.8419066667556763,0.7729218602180481,0.7825610637664795
8,0.7772690057754517,0.9026350378990173,0.811150312423706,0.9209626913070679,0.7956587672233582,0.819121241569519
9,0.751390814781189,0.865056037902832,0.7729822993278503,0.8729457855224609,0.7765788435935974,0.7981629967689514
