EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7537438273429871,1.3412190675735474,1.4557708501815796,0.9597967267036438,0.8346772193908691,0.8119921684265137
1,0.7575002312660217,1.4042589664459229,1.4930230379104614,0.9809504151344299,0.8258447051048279,0.8090358376502991
2,0.7582462430000305,1.3465038537979126,1.471516489982605,0.9629511833190918,0.8498735427856445,0.8181529641151428
3,0.7414234280586243,1.3029872179031372,1.4542169570922852,0.9451766014099121,0.8424244523048401,0.8094160556793213
4,0.7519741058349609,1.3023139238357544,1.388566017150879,0.9512574076652527,0.8377470970153809,0.819471001625061
5,0.7496722340583801,1.3201313018798828,1.5152944326400757,0.9393011331558228,0.851020336151123,0.8020229935646057
6,0.7670236229896545,1.3651843070983887,1.5471792221069336,0.9531405568122864,0.8527774214744568,0.8065006136894226
7,0.7486289143562317,1.3351167440414429,1.4625662565231323,0.9460287094116211,0.8401178121566772,0.8056759834289551
8,0.7631015181541443,1.3304932117462158,1.4980735778808594,0.9539147615432739,0.853648841381073,0.816989541053772
9,0.7687519192695618,1.3715951442718506,1.5507915019989014,0.9719268083572388,0.8642252087593079,0.8197200298309326
