EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7537818551063538,0.9206210374832153,0.8072464466094971,0.936191976070404,0.796494722366333,0.8101633787155151
1,0.768040657043457,0.9402424693107605,0.828769862651825,0.9612141251564026,0.7976164817810059,0.8193069696426392
2,0.7449437975883484,0.9320614337921143,0.8242537379264832,0.9633352756500244,0.7849434614181519,0.8054707050323486
3,0.7485654950141907,0.9631227850914001,0.8063743710517883,0.9832208752632141,0.7935529947280884,0.8211469650268555
4,0.774712085723877,0.961848795413971,0.8322100043296814,0.9822898507118225,0.8007774949073792,0.8270663022994995
5,0.7701418399810791,0.9604732394218445,0.8366300463676453,0.9849894046783447,0.8089922070503235,0.8270010352134705
6,0.7494384050369263,0.9290233254432678,0.8170449733734131,0.9516316652297974,0.7901102304458618,0.8068832755088806
7,0.7674379944801331,0.9223771095275879,0.83699631690979,0.9516246318817139,0.8115471601486206,0.8240607380867004
8,0.7531729936599731,0.9544537663459778,0.8254220485687256,0.9815930724143982,0.803458034992218,0.8244202136993408
9,0.7856936454772949,0.9483177661895752,0.844447135925293,0.9710359573364258,0.8119228482246399,0.8332566022872925
