EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.761501669883728,0.7796217799186707,0.7628686428070068,0.7788721919059753,0.771652102470398,0.7799907326698303
1,0.7673949003219604,0.7984983325004578,0.7738138437271118,0.8013962507247925,0.7695016264915466,0.7837390899658203
2,0.7721571922302246,0.7979526519775391,0.7760777473449707,0.7994155287742615,0.7770912647247314,0.78876131772995
3,0.7426942586898804,0.7808598875999451,0.7423434853553772,0.7780921459197998,0.750706672668457,0.7699691653251648
4,0.7403173446655273,0.7795618772506714,0.7433271408081055,0.7795083522796631,0.7468652129173279,0.7646017670631409
5,0.7395175695419312,0.7667064666748047,0.7414135932922363,0.765967607498169,0.7494288682937622,0.7616520524024963
6,0.7568092942237854,0.7911998629570007,0.757605791091919,0.7890269756317139,0.7527323961257935,0.7696399688720703
7,0.7478778958320618,0.7737787961959839,0.7509776949882507,0.7737775444984436,0.7557359933853149,0.765175998210907
8,0.7711448073387146,0.8090769052505493,0.7729556560516357,0.8084511756896973,0.7726375460624695,0.7921139597892761
9,0.7536383271217346,0.7872465252876282,0.7532820701599121,0.7848352789878845,0.759244441986084,0.7759898900985718
