EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7572384476661682,0.7592275142669678,0.7575480937957764,0.7595333456993103,0.7576137781143188,0.7595105767250061
1,0.7650445699691772,0.7651270031929016,0.7651730179786682,0.7652539610862732,0.7648128271102905,0.7648881077766418
2,0.7676367163658142,0.77316814661026,0.7673079371452332,0.7728348970413208,0.7678113579750061,0.7732793688774109
3,0.770447313785553,0.7704132795333862,0.7708625793457031,0.7708273530006409,0.7705100774765015,0.7704764604568481
4,0.7558723092079163,0.7558656334877014,0.7564020156860352,0.7563929557800293,0.7562750577926636,0.7562685608863831
5,0.7488914728164673,0.7619385719299316,0.7488009929656982,0.7618616223335266,0.7490932941436768,0.7619436383247375
6,0.7436745166778564,0.746646523475647,0.7429722547531128,0.7459446787834167,0.7431209683418274,0.7459738254547119
7,0.7624461054801941,0.7698230147361755,0.7623913288116455,0.7697762250900269,0.7622829675674438,0.7695105671882629
8,0.7777004241943359,0.7782546877861023,0.7777125835418701,0.7782595157623291,0.7774762511253357,0.7779988050460815
9,0.7296923398971558,0.7384106516838074,0.7305768728256226,0.7392720580101013,0.7294166684150696,0.7379242777824402
