EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7669411897659302,1.0631741285324097,0.964771032333374,1.054430365562439,0.8103838562965393,0.8346388936042786
1,0.7440745234489441,1.0367443561553955,0.9247649908065796,1.0277491807937622,0.8015925884246826,0.823336124420166
2,0.7311398983001709,0.995510995388031,0.946094810962677,1.0120893716812134,0.7823708653450012,0.8001558780670166
3,0.7524852752685547,1.0138932466506958,0.9450824856758118,0.9946458339691162,0.7907196283340454,0.8060598969459534
4,0.7471111416816711,1.0288968086242676,0.9495546221733093,1.024687647819519,0.7935855984687805,0.8145310282707214
5,0.7346262335777283,1.061104416847229,0.9966909289360046,1.0853159427642822,0.7660356163978577,0.7955812811851501
6,0.742055356502533,1.0045106410980225,0.9660471081733704,1.0149486064910889,0.7868750691413879,0.8039734363555908
7,0.7360799908638,1.0238089561462402,0.9241906404495239,1.0051213502883911,0.7820615172386169,0.8069365620613098
8,0.7434096336364746,1.042864203453064,0.9295870661735535,1.0310509204864502,0.7815805077552795,0.8119102120399475
9,0.7809033393859863,1.0588464736938477,1.0154880285263062,1.0764756202697754,0.8167837262153625,0.8359950184822083
