EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7410451173782349,1.2066787481307983,1.167528510093689,0.9628421664237976,0.7903851866722107,0.8147680759429932
1,0.7523599863052368,1.2376835346221924,1.0706452131271362,0.942209005355835,0.8049711585044861,0.8370603919029236
2,0.715061366558075,1.2031054496765137,1.18541419506073,0.9488078355789185,0.7684763669967651,0.7880339622497559
3,0.7807508111000061,1.2386817932128906,1.200463056564331,0.9986664652824402,0.8235198259353638,0.8451662659645081
4,0.7294761538505554,1.2548307180404663,1.0291492938995361,0.9291544556617737,0.7744890451431274,0.8146140575408936
5,0.7526652812957764,1.2505004405975342,1.1967241764068604,0.981208860874176,0.7961428761482239,0.8299924731254578
6,0.7553833723068237,1.2377700805664062,1.1909576654434204,0.9876270890235901,0.7967137694358826,0.823136568069458
7,0.7636718153953552,1.249223232269287,1.2166212797164917,0.9938945174217224,0.8047050833702087,0.8285233378410339
8,0.7674406170845032,1.2735317945480347,1.2226533889770508,1.020043969154358,0.8154961466789246,0.8420786261558533
9,0.765455961227417,1.2685095071792603,1.2524818181991577,1.0274714231491089,0.80842524766922,0.8365102410316467
