EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7363197803497314,1.0198339223861694,1.008127212524414,0.9774245023727417,0.7878670692443848,0.8012538552284241
1,0.7722938060760498,1.1141475439071655,1.0558583736419678,1.0737874507904053,0.8016505241394043,0.8333026170730591
2,0.7316442728042603,1.0842041969299316,0.9911416172981262,1.0186469554901123,0.7714434862136841,0.8016520738601685
3,0.7517467737197876,1.0716724395751953,1.0925655364990234,1.052669882774353,0.7888535857200623,0.8086474537849426
4,0.7363774180412292,1.083280086517334,1.0259597301483154,1.0346238613128662,0.7805514335632324,0.8056065440177917
5,0.7601743936538696,1.1026524305343628,1.0652854442596436,1.063301920890808,0.7903188467025757,0.8158365488052368
6,0.7418713569641113,1.0444086790084839,1.0789088010787964,1.0207009315490723,0.7800001502037048,0.791554868221283
7,0.7861142158508301,1.1587921380996704,0.9920192956924438,1.0436500310897827,0.8099941611289978,0.8484563827514648
8,0.7614445686340332,1.078718662261963,1.0104706287384033,1.0334110260009766,0.8066830635070801,0.8349453806877136
9,0.7472971677780151,1.0743825435638428,1.019710898399353,1.0288798809051514,0.7952342629432678,0.8227925300598145
