EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7755640149116516,1.0950120687484741,1.0226091146469116,0.7771416902542114
1,0.7494304776191711,1.0745495557785034,0.9976724982261658,0.7542696595191956
2,0.7491665482521057,1.0719125270843506,1.0452818870544434,0.7499728798866272
3,0.755059540271759,1.0576177835464478,0.9801598787307739,0.7650480270385742
4,0.7639002799987793,1.0602668523788452,1.0764179229736328,0.767130970954895
5,0.761245608329773,1.0590770244598389,1.0707873106002808,0.7634404897689819
6,0.7475727200508118,1.0990246534347534,1.0756276845932007,0.7479568123817444
7,0.7736724019050598,1.1088001728057861,1.0111993551254272,0.774858295917511
8,0.7815544009208679,1.1038942337036133,1.052567481994629,0.7857485413551331
9,0.7740682363510132,1.084607481956482,0.8074160218238831,0.8146260976791382
10,0.7328552603721619,1.048841118812561,1.011845350265503,0.7383368611335754
11,0.7276012301445007,1.0424081087112427,1.068215012550354,0.7249682545661926
12,0.7629879117012024,1.0487536191940308,1.0483150482177734,0.7693883180618286
13,0.7480099201202393,1.031121850013733,0.9973875284194946,0.7569414377212524
14,0.7579948902130127,1.0673764944076538,1.039893627166748,0.7614457607269287
15,0.7416869401931763,1.0725581645965576,1.0441358089447021,0.7432177662849426
16,0.761397123336792,1.068184733390808,1.046304702758789,0.766646683216095
17,0.7847018241882324,1.0634368658065796,1.132773756980896,0.7846742868423462
18,0.747864842414856,1.0713801383972168,1.0974704027175903,0.7451946139335632
19,0.7517529726028442,1.0714447498321533,1.0189619064331055,0.75480717420578
20,0.7585557699203491,1.056240439414978,1.0857670307159424,0.760236918926239
21,0.7552927732467651,1.1011700630187988,1.0462167263031006,0.7588304877281189
22,0.7588164210319519,1.0179110765457153,1.0813112258911133,0.7654939293861389
23,0.7537696957588196,1.093280553817749,1.0179293155670166,0.7586853504180908
24,0.7486753463745117,1.0957492589950562,1.0274964570999146,0.7518752813339233
25,0.7270897030830383,1.050659418106079,1.0052647590637207,0.7329567074775696
26,0.7710113525390625,1.0677437782287598,1.0883064270019531,0.7720346450805664
27,0.7538988590240479,1.0653634071350098,0.9999334216117859,0.7624377012252808
28,0.7728385329246521,1.085882544517517,1.0390121936798096,0.777982771396637
29,0.7250680327415466,1.0279279947280884,1.0338366031646729,0.7311198115348816
30,0.7612239122390747,1.0789796113967896,1.0517323017120361,0.7626636028289795
31,0.7472448348999023,1.0763623714447021,1.034756064414978,0.7523395419120789
32,0.7635213732719421,1.0909123420715332,1.016011357307434,0.7717079520225525
33,0.7487776875495911,1.1025348901748657,0.9953172206878662,0.7475264668464661
34,0.762431800365448,1.1119582653045654,1.0541805028915405,0.7613626718521118
35,0.7304471731185913,1.0632872581481934,0.9987956285476685,0.7359094023704529
36,0.7500448822975159,1.047066569328308,1.0201009511947632,0.7563250660896301
37,0.7692418098449707,1.0656323432922363,1.0607432126998901,0.7734982371330261
38,0.7461915016174316,1.0483601093292236,1.0498660802841187,0.7514755129814148
39,0.7914891839027405,1.1187485456466675,1.0547596216201782,0.7919411063194275
40,0.7673339247703552,1.0725257396697998,0.9946824908256531,0.7731305956840515
41,0.731698751449585,1.012566089630127,1.0575835704803467,0.736668050289154
42,0.7479565739631653,1.0499763488769531,1.0592117309570312,0.7522716522216797
43,0.744305431842804,1.0893819332122803,1.029268741607666,0.7470860481262207
44,0.7753604054450989,1.0846458673477173,1.087624430656433,0.7764053344726562
45,0.7827112078666687,1.1175109148025513,1.071692705154419,0.7855141758918762
46,0.7700066566467285,1.0746386051177979,1.0490764379501343,0.7732844948768616
47,0.7842571139335632,1.088935136795044,1.0700054168701172,0.78758704662323
48,0.7620159387588501,1.0405510663986206,1.0846726894378662,0.7643235325813293
49,0.7492594122886658,1.0924737453460693,0.9770365357398987,0.7573673129081726
