EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7623754739761353,0.9484854936599731,1.0330166816711426,0.7614469528198242
1,0.7584932446479797,0.9566291570663452,1.000888466835022,0.7586424946784973
2,0.7672410607337952,0.9907770752906799,1.0109657049179077,0.7672303915023804
3,0.7347308993339539,0.9745436906814575,0.956879734992981,0.7357496023178101
4,0.7476659417152405,0.9496321678161621,0.9922842383384705,0.7486225366592407
5,0.7496427297592163,0.9642558097839355,0.9497458934783936,0.751674473285675
6,0.768161952495575,0.9581073522567749,0.9994798302650452,0.7684826850891113
7,0.7350696921348572,0.9398374557495117,0.9839913249015808,0.7363138198852539
8,0.7780728936195374,1.0198633670806885,1.0112910270690918,0.7771357893943787
9,0.7522672414779663,0.961215615272522,0.9537944793701172,0.7555099725723267
10,0.7590093612670898,0.9413288831710815,1.0097308158874512,0.7604241967201233
11,0.7319179177284241,0.898591935634613,0.9661471843719482,0.7340348362922668
12,0.7465136647224426,0.9767785668373108,0.950838565826416,0.749591588973999
13,0.7678114175796509,0.9484468698501587,1.0198900699615479,0.7655962109565735
14,0.7546103000640869,0.9398908615112305,1.0083818435668945,0.7563342452049255
15,0.7442238926887512,0.9464880228042603,0.9625147581100464,0.7468779683113098
16,0.7407301664352417,0.93406742811203,0.9930872917175293,0.7410638928413391
17,0.7552575469017029,0.977078914642334,0.964576244354248,0.7566808462142944
18,0.7483541965484619,0.9615097045898438,0.9713991284370422,0.7503193616867065
19,0.7622198462486267,1.006558895111084,0.9585014581680298,0.7648153901100159
20,0.7238454222679138,0.9007859230041504,0.9432028532028198,0.7270253300666809
21,0.7870554327964783,0.9865628480911255,1.0055183172225952,0.7877451181411743
22,0.7720153331756592,0.9438115358352661,1.0353097915649414,0.7715470790863037
23,0.7699733376502991,0.9736239910125732,1.0393108129501343,0.7661757469177246
24,0.7528835535049438,0.9724195003509521,0.9681900143623352,0.7536565065383911
25,0.7227195501327515,0.9348630309104919,0.9588717818260193,0.7243315577507019
26,0.7904924154281616,0.9787105321884155,1.0212873220443726,0.7890539765357971
27,0.7555274367332458,0.946905791759491,0.9987277984619141,0.7551889419555664
28,0.7600957751274109,0.9373725056648254,1.0208734273910522,0.7614849209785461
29,0.730343759059906,0.9403538703918457,0.9938008189201355,0.7283602356910706
30,0.7639020085334778,0.9239636659622192,1.007942795753479,0.7657009363174438
31,0.7611007690429688,0.9450051188468933,0.9739355444908142,0.7631771564483643
32,0.7443795204162598,0.9369564056396484,0.9911190867424011,0.745208203792572
33,0.7361831068992615,0.9649378657341003,0.9456295967102051,0.7336975336074829
34,0.7355090975761414,0.9337563514709473,0.9894171357154846,0.7365884780883789
35,0.7561565041542053,0.9444617033004761,0.988640546798706,0.7589218616485596
36,0.7465303540229797,0.9240076541900635,0.9906540513038635,0.7477970719337463
37,0.7485342025756836,0.9662676453590393,1.0183618068695068,0.7474165558815002
38,0.7515674233436584,0.9548266530036926,1.001093864440918,0.7522053718566895
39,0.7750090956687927,0.9661754369735718,1.0282920598983765,0.7746469974517822
40,0.7709367275238037,0.9568581581115723,0.9804698824882507,0.7733599543571472
41,0.7406531572341919,0.9475500583648682,0.9771549701690674,0.7406356334686279
42,0.757880449295044,0.9526482820510864,0.988579273223877,0.7583922147750854
43,0.7358430624008179,0.9490489959716797,1.019809365272522,0.7328858375549316
44,0.7716578841209412,0.9533082246780396,0.9513291716575623,0.7761227488517761
45,0.7727250456809998,0.9478231072425842,1.0496089458465576,0.7718166708946228
46,0.7486020922660828,0.9424911737442017,1.0070065259933472,0.7473406791687012
47,0.7520350217819214,0.9283421635627747,1.0027028322219849,0.7515740394592285
48,0.7360355257987976,0.9558869004249573,0.9612165689468384,0.7377136945724487
49,0.7683820724487305,0.956573486328125,0.9770460724830627,0.7694594860076904
