EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7482547163963318,0.7679868340492249,0.763765811920166,0.748253345489502
1,0.7759262919425964,0.7929116487503052,0.7912285327911377,0.7759260535240173
2,0.7535092830657959,0.7687348127365112,0.7711986303329468,0.753508985042572
3,0.7515218257904053,0.7720704078674316,0.7643452286720276,0.7515220046043396
4,0.7689304351806641,0.7911058068275452,0.7761849761009216,0.7689310312271118
5,0.7811834812164307,0.7961322665214539,0.7995874881744385,0.7811835408210754
6,0.7586091756820679,0.7720358967781067,0.7804755568504333,0.7586091756820679
7,0.7414438128471375,0.751941442489624,0.7650925517082214,0.7414439916610718
8,0.7550696730613708,0.7678677439689636,0.7790997624397278,0.7550696730613708
9,0.7535722851753235,0.7641255855560303,0.7804797887802124,0.7535712122917175
10,0.7452447414398193,0.7568033933639526,0.7683616876602173,0.7452447414398193
11,0.7444225549697876,0.7572364807128906,0.7638134360313416,0.7444232106208801
12,0.7473315596580505,0.7704164981842041,0.7568306922912598,0.7473320364952087
13,0.7682331800460815,0.7857504487037659,0.7884291410446167,0.7682318687438965
14,0.7788107991218567,0.79829341173172,0.7927101850509644,0.778810977935791
15,0.7679605484008789,0.7816249132156372,0.7872966527938843,0.7679610252380371
16,0.7478722929954529,0.7590910196304321,0.7739245295524597,0.7478720545768738
17,0.7626210451126099,0.7741901874542236,0.7870883345603943,0.7626200914382935
18,0.7613056898117065,0.7829404473304749,0.7741835713386536,0.7613056898117065
19,0.7670263051986694,0.7850764989852905,0.7844434380531311,0.7670260071754456
20,0.7608544230461121,0.7757970094680786,0.7857299447059631,0.7608516812324524
21,0.771755576133728,0.7865599989891052,0.7916764616966248,0.7717556357383728
22,0.7562869191169739,0.7710901498794556,0.7751895189285278,0.7562869191169739
23,0.7827380895614624,0.7957062721252441,0.8092943429946899,0.7827355861663818
24,0.7541148066520691,0.7699234485626221,0.7746938467025757,0.7541142702102661
25,0.7534599900245667,0.7656999826431274,0.7772619724273682,0.7534570693969727
26,0.7473858594894409,0.757446825504303,0.7711277008056641,0.7473861575126648
27,0.7402197122573853,0.7555878758430481,0.7618082761764526,0.7402185797691345
28,0.7579159736633301,0.774574875831604,0.779058039188385,0.7579153776168823
29,0.7848114967346191,0.8025917410850525,0.8019325137138367,0.784810483455658
30,0.7608053088188171,0.777512788772583,0.7810055613517761,0.7608039379119873
31,0.7783268094062805,0.7923682928085327,0.7978449463844299,0.7783247828483582
32,0.7456423044204712,0.7554728984832764,0.7755455374717712,0.7456416487693787
33,0.7377431392669678,0.7522843480110168,0.7585357427597046,0.7377433776855469
34,0.7623500227928162,0.7825823426246643,0.7740540504455566,0.7623499035835266
35,0.7592743039131165,0.7755109667778015,0.7801145911216736,0.7592740058898926
36,0.7740337252616882,0.7898210287094116,0.7933277487754822,0.7740328907966614
37,0.7620086073875427,0.7734880447387695,0.7869717478752136,0.7620083093643188
38,0.7613531947135925,0.7663517594337463,0.7937173247337341,0.7613523602485657
39,0.7679135799407959,0.7898743748664856,0.781150758266449,0.7679123878479004
40,0.7591063976287842,0.7782187461853027,0.7721140384674072,0.7591066956520081
41,0.7792288661003113,0.7918202877044678,0.8020147085189819,0.7792288064956665
42,0.7323541045188904,0.7459967732429504,0.7547036409378052,0.7323541641235352
43,0.7641258239746094,0.7874396443367004,0.7739145159721375,0.7641260027885437
44,0.7568936944007874,0.7711507081985474,0.7811431288719177,0.7568920254707336
45,0.7596901655197144,0.7763292193412781,0.7773144245147705,0.7596902847290039
46,0.7552464604377747,0.7680140733718872,0.7756092548370361,0.7552464604377747
47,0.7621864676475525,0.7761198878288269,0.78228360414505,0.7621862888336182
48,0.7577440142631531,0.7745020985603333,0.7793175578117371,0.7577402591705322
49,0.7533988356590271,0.7744559645652771,0.7673659920692444,0.7533980011940002
