EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7715973854064941,0.7732132077217102,0.7706506252288818,0.7715969085693359
1,0.7502369284629822,0.7508825659751892,0.7502789497375488,0.7502368092536926
2,0.7529932856559753,0.7534506320953369,0.7532926201820374,0.7529932260513306
3,0.7270087003707886,0.7264507412910461,0.7283275723457336,0.7270089983940125
4,0.7367083430290222,0.7364280223846436,0.737623393535614,0.7367086410522461
5,0.7320864796638489,0.7324202656745911,0.7324667572975159,0.7320864796638489
6,0.7631216049194336,0.7630417346954346,0.7639144062995911,0.7631217241287231
7,0.7367017865180969,0.7370430827140808,0.7370753288269043,0.7367018461227417
8,0.7643612027168274,0.7648330926895142,0.7645412683486938,0.7643612027168274
9,0.7626376748085022,0.7633864283561707,0.762607216835022,0.7626373767852783
10,0.7575517296791077,0.7584381699562073,0.7572813034057617,0.7575516104698181
11,0.7612820863723755,0.7614453434944153,0.7618094682693481,0.7612821459770203
12,0.7503502368927002,0.7509247660636902,0.7504907846450806,0.7503502368927002
13,0.7600817084312439,0.760227382183075,0.760651707649231,0.7600816488265991
14,0.7395540475845337,0.7417026162147522,0.7380871772766113,0.7395535111427307
15,0.7505924701690674,0.7517220377922058,0.7502001523971558,0.750592052936554
16,0.7557798624038696,0.7562454342842102,0.7559281587600708,0.7557798027992249
17,0.7498822808265686,0.7511176466941833,0.7493121027946472,0.7498820424079895
18,0.7181631922721863,0.7185630798339844,0.7184617519378662,0.7181633114814758
19,0.7592467665672302,0.7586076855659485,0.7605528831481934,0.7592471241950989
20,0.7587391138076782,0.7591056227684021,0.7590083479881287,0.7587391138076782
21,0.7460559010505676,0.7453367114067078,0.7474868297576904,0.7460561394691467
22,0.7561363577842712,0.7568459510803223,0.7561116218566895,0.7561363577842712
23,0.7524915337562561,0.7526249885559082,0.7530983090400696,0.7524914145469666
24,0.7387652397155762,0.7390720844268799,0.7391371726989746,0.7387651801109314
25,0.7599135041236877,0.7589688897132874,0.7616189122200012,0.7599139213562012
26,0.8013024926185608,0.8016749620437622,0.801586389541626,0.8013025522232056
27,0.7631639242172241,0.7632200121879578,0.7638401985168457,0.7631641030311584
28,0.7588663697242737,0.7597357034683228,0.7586782574653625,0.7588662505149841
29,0.7642521858215332,0.7640476822853088,0.765129804611206,0.7642523050308228
30,0.7684245109558105,0.7680118083953857,0.7696506977081299,0.7684246301651001
31,0.7440683841705322,0.7428011894226074,0.7461039423942566,0.7440688610076904
32,0.740734338760376,0.7411069869995117,0.7410961985588074,0.7407344579696655
33,0.7675097584724426,0.7677059173583984,0.767995297908783,0.7675099968910217
34,0.776795506477356,0.7758804559707642,0.7784343957901001,0.7767957448959351
35,0.742793083190918,0.7429341077804565,0.7433305382728577,0.742793083190918
36,0.7600635290145874,0.7595749497413635,0.7612873315811157,0.7600637674331665
37,0.7366724610328674,0.7365498542785645,0.7374952435493469,0.736672580242157
38,0.7672983407974243,0.7672781944274902,0.7680180668830872,0.7672982811927795
39,0.7555736899375916,0.755588948726654,0.7562621831893921,0.7555737495422363
40,0.766062319278717,0.765749990940094,0.7669768333435059,0.7660625576972961
41,0.7855363488197327,0.786281406879425,0.7854610085487366,0.7855360507965088
42,0.7383846044540405,0.738332986831665,0.7390855550765991,0.7383848428726196
43,0.7599899768829346,0.760058581829071,0.7606509923934937,0.7599901556968689
44,0.7320194840431213,0.7330202460289001,0.7317075133323669,0.7320194840431213
45,0.7475267052650452,0.7479938864707947,0.7477772831916809,0.7475266456604004
46,0.7634667158126831,0.7636244297027588,0.7639682292938232,0.7634668350219727
47,0.7536632418632507,0.7541225552558899,0.7538636922836304,0.7536631226539612
48,0.7505528926849365,0.7505720257759094,0.7512131333351135,0.7505529522895813
49,0.7454317212104797,0.7464056015014648,0.7451567053794861,0.7454316020011902
