EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7482759356498718,1.197737455368042,1.2060691118240356,1.0216716527938843,0.7923905253410339,0.811251699924469
1,0.7451509237289429,1.1816223859786987,1.1890653371810913,1.0017738342285156,0.7866405844688416,0.8047282695770264
2,0.7425761818885803,1.1760767698287964,1.1281033754348755,0.9743646383285522,0.7901570796966553,0.8078635334968567
3,0.7477265000343323,1.20062255859375,1.1807224750518799,0.9849987030029297,0.78485506772995,0.8003991842269897
4,0.7616212964057922,1.2053332328796387,1.2508009672164917,1.0216364860534668,0.7900139093399048,0.809416651725769
5,0.7533169388771057,1.1932202577590942,1.189327359199524,0.997672438621521,0.7855615615844727,0.8031524419784546
6,0.7722048163414001,1.1539673805236816,1.1644619703292847,0.9956489205360413,0.8170934319496155,0.8350873589515686
7,0.7579901218414307,1.198536992073059,1.1377604007720947,0.9939258098602295,0.8003361225128174,0.8206093907356262
8,0.76335209608078,1.178728699684143,1.0914795398712158,0.9765613079071045,0.8109612464904785,0.8370776772499084
9,0.750762403011322,1.238618016242981,1.1382697820663452,1.0460505485534668,0.7961152791976929,0.8392232060432434
