EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7620571851730347,0.764122724533081,0.7619918584823608,0.7620565891265869
1,0.7564104199409485,0.7567691802978516,0.7581236958503723,0.7564105987548828
2,0.7797907590866089,0.7797639966011047,0.7817751169204712,0.7797910571098328
3,0.7713102102279663,0.7703906893730164,0.7744461894035339,0.7713103890419006
4,0.7398878335952759,0.7417880296707153,0.739885687828064,0.7398877143859863
5,0.7685526609420776,0.7681993842124939,0.7709711790084839,0.768552839756012
6,0.7660278081893921,0.7655121088027954,0.7688404321670532,0.766028106212616
7,0.7509570121765137,0.7534946203231812,0.750339925289154,0.750956654548645
8,0.7730820178985596,0.7731519341468811,0.7751325368881226,0.7730821371078491
9,0.7464386224746704,0.7498456239700317,0.7451051473617554,0.7464383244514465
10,0.7607735395431519,0.7620662450790405,0.7614997029304504,0.7607735395431519
11,0.7669296860694885,0.7679057717323303,0.7680283784866333,0.7669297456741333
12,0.741276204586029,0.74034583568573,0.7443618774414062,0.7412765622138977
13,0.7301543951034546,0.7301257848739624,0.7324374318122864,0.7301546335220337
14,0.7729488611221313,0.7750858664512634,0.7728278040885925,0.772948682308197
15,0.7561401128768921,0.7581982612609863,0.7559859752655029,0.7561399340629578
16,0.7487061619758606,0.7492524981498718,0.7505879998207092,0.7487063407897949
17,0.7660977840423584,0.7679960131645203,0.7662978172302246,0.7660976052284241
18,0.7378974556922913,0.7372662425041199,0.7408918142318726,0.737897515296936
19,0.747645378112793,0.7490901350975037,0.74822998046875,0.747645378112793
20,0.7466497421264648,0.7512991428375244,0.7440721988677979,0.7466492056846619
21,0.7353519797325134,0.7365413308143616,0.7364563345909119,0.7353519201278687
22,0.7457772493362427,0.7456935048103333,0.7479941844940186,0.745777428150177
23,0.7389359474182129,0.7398207187652588,0.740278422832489,0.7389359474182129
24,0.7527869939804077,0.7533791661262512,0.754331648349762,0.7527869939804077
25,0.7480531334877014,0.7492365837097168,0.7492400407791138,0.7480531930923462
26,0.7772942185401917,0.7796158194541931,0.7772114276885986,0.7772939205169678
27,0.7541010975837708,0.7534118890762329,0.7571853399276733,0.7541013360023499
28,0.768021285533905,0.7671929597854614,0.7711263298988342,0.7680214643478394
29,0.7516136765480042,0.752766489982605,0.7525388598442078,0.7516137361526489
30,0.7641143798828125,0.7652403712272644,0.7647978067398071,0.764114499092102
31,0.7708079218864441,0.7717840671539307,0.7720263004302979,0.7708078026771545
32,0.759043276309967,0.7609155178070068,0.7593820691108704,0.7590431571006775
33,0.7387655973434448,0.7406836152076721,0.7389625906944275,0.7387654781341553
34,0.7296944856643677,0.729911208152771,0.7319103479385376,0.7296946048736572
35,0.7763550281524658,0.7763670086860657,0.7784227132797241,0.7763551473617554
36,0.7537587285041809,0.7557103037834167,0.7537834644317627,0.7537585496902466
37,0.7551212906837463,0.7557694315910339,0.7565919756889343,0.7551214694976807
38,0.7538474202156067,0.753354549407959,0.7563765645027161,0.7538477778434753
39,0.769232451915741,0.7703737616539001,0.7701408267021179,0.7692321538925171
40,0.7438414096832275,0.7445325255393982,0.7454245686531067,0.7438415288925171
41,0.7731099724769592,0.7751864790916443,0.7731194496154785,0.7731098532676697
42,0.7405182123184204,0.7407414317131042,0.7424449920654297,0.7405183911323547
43,0.7494364976882935,0.7521832585334778,0.7486905455589294,0.7494361996650696
44,0.7441784739494324,0.7448325753211975,0.7457643747329712,0.7441783547401428
45,0.7356352806091309,0.7368360757827759,0.7368635535240173,0.7356351017951965
46,0.7520264387130737,0.7542291283607483,0.7519676685333252,0.7520262598991394
47,0.7625945210456848,0.7646030187606812,0.7626445889472961,0.7625943422317505
48,0.7545060515403748,0.7562555074691772,0.7547996044158936,0.7545059323310852
49,0.7508602142333984,0.7483347654342651,0.7558722496032715,0.7508606910705566
