EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7453019618988037,0.7473883032798767,0.7449702024459839,0.7453017830848694
1,0.7495208382606506,0.7476894855499268,0.7534342408180237,0.7495213150978088
2,0.7553179264068604,0.757319450378418,0.7550960183143616,0.7553176879882812
3,0.7513355612754822,0.7514948844909668,0.7529857158660889,0.7513359189033508
4,0.7520080804824829,0.7548192739486694,0.750813901424408,0.7520076036453247
5,0.7823147177696228,0.7827742099761963,0.7836684584617615,0.7823148965835571
6,0.7497140169143677,0.7489330172538757,0.752256453037262,0.7497142553329468
7,0.7541341781616211,0.7564839124679565,0.7535517811775208,0.7541338205337524
8,0.7631567120552063,0.7639038562774658,0.7642145156860352,0.7631565928459167
9,0.7651021480560303,0.7656996846199036,0.7662914395332336,0.7651021480560303
