EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7490803003311157,1.2926751375198364,1.0933773517608643,0.7592682242393494
1,0.7117164134979248,1.2504103183746338,1.0293270349502563,0.7327249646186829
2,0.763422429561615,1.3263739347457886,1.0470480918884277,0.7770174741744995
3,0.7185355424880981,1.2948896884918213,1.0649025440216064,0.7362969517707825
4,0.7423965930938721,1.264186978340149,1.062941312789917,0.7611749172210693
5,0.7843266725540161,1.3662604093551636,1.1039822101593018,0.7952713966369629
6,0.761902391910553,1.3433105945587158,0.9142608642578125,0.7817299962043762
7,0.7944837212562561,1.3667712211608887,1.1317626237869263,0.8032619953155518
8,0.762104868888855,1.316992163658142,1.0756871700286865,0.7689058184623718
9,0.781613826751709,1.309769868850708,1.115739107131958,0.7911909222602844
