EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7635675668716431,0.8789260387420654,0.9325709939002991,0.7634231448173523
1,0.7567467093467712,0.8892167210578918,0.9011200070381165,0.7569172978401184
2,0.7442029714584351,0.869499146938324,0.8747207522392273,0.7450550198554993
3,0.7440471649169922,0.8532431125640869,0.9161704182624817,0.7441588640213013
4,0.7762072086334229,0.8965246081352234,0.9449229836463928,0.775300145149231
5,0.7466071248054504,0.8590799570083618,0.9096550941467285,0.7463378310203552
6,0.7756040096282959,0.8897578716278076,0.9238793253898621,0.7759921550750732
7,0.7318372130393982,0.8388946652412415,0.9134861826896667,0.7313999533653259
8,0.77562415599823,0.9178977012634277,0.9170422554016113,0.775503933429718
9,0.7263970375061035,0.8453614711761475,0.8556196093559265,0.7268995642662048
