Epoch,Loss
0,115110.75
1,114285.546875
2,113420.953125
3,112504.75
4,111523.953125
5,110463.234375
6,109303.703125
7,108021.5078125
8,106585.9765625
9,104956.8046875
10,103079.84375
11,100880.8359375
12,98255.375
13,95053.4921875
14,91055.6015625
15,85938.4765625
16,79241.4296875
17,70402.015625
18,59127.171875
19,46566.87109375
20,36060.98046875
21,29551.697265625
22,25480.603515625
23,22356.10546875
24,19714.009765625
25,17432.708984375
26,15455.23046875
27,13739.37890625
28,12249.96875
29,10956.8447265625
30,9833.9453125
31,8858.681640625
32,8011.47265625
33,7275.32373046875
34,6635.49169921875
35,6079.18701171875
36,5595.3125
37,5174.24072265625
38,4807.6220703125
39,4488.21484375
40,4209.7353515625
41,3966.738525390625
42,3754.501220703125
43,3568.931884765625
44,3406.478759765625
45,3264.0712890625
46,3139.04443359375
47,3029.095458984375
48,2932.225341796875
49,2846.706787109375
50,2771.047607421875
51,2703.954833984375
52,2644.311767578125
53,2591.15234375
54,2543.64404296875
55,2501.06640625
56,2462.796875
57,2428.299072265625
58,2397.10888671875
59,2368.825439453125
60,2343.10205078125
61,2319.638671875
62,2298.17529296875
63,2278.486572265625
64,2260.376708984375
65,2243.67529296875
66,2228.233154296875
67,2213.921630859375
68,2200.625244140625
69,2188.246337890625
70,2176.696044921875
71,2165.8974609375
72,2155.78173828125
73,2146.28857421875
74,2137.3642578125
75,2128.960693359375
76,2121.033935546875
77,2113.547119140625
78,2106.46484375
79,2099.756103515625
80,2093.393310546875
81,2087.350341796875
82,2081.60546875
83,2076.13671875
84,2070.92578125
85,2065.95556640625
86,2061.209716796875
87,2056.67431640625
88,2052.335205078125
89,2048.181640625
90,2044.2012939453125
91,2040.3846435546875
92,2036.7215576171875
93,2033.20361328125
94,2029.8223876953125
95,2026.5704345703125
96,2023.4410400390625
97,2020.4276123046875
98,2017.523681640625
99,2014.7239990234375
100,2012.0230712890625
101,2009.4161376953125
102,2006.8984375
103,2004.4656982421875
104,2002.1138916015625
105,1999.8392333984375
106,1997.63818359375
107,1995.5074462890625
108,1993.4437255859375
109,1991.4442138671875
110,1989.5059814453125
111,1987.626953125
112,1985.8033447265625
113,1984.033935546875
114,1982.31640625
115,1980.6480712890625
116,1979.027587890625
117,1977.4522705078125
118,1975.92138671875
119,1974.431884765625
120,1972.9832763671875
121,1971.573974609375
122,1970.2017822265625
123,1968.86572265625
124,1967.564697265625
125,1966.297607421875
126,1965.062255859375
127,1963.8583984375
128,1962.6846923828125
129,1961.540283203125
130,1960.423828125
131,1959.3343505859375
132,1958.271240234375
133,1957.2332763671875
134,1956.22021484375
135,1955.2303466796875
136,1954.2637939453125
137,1953.3193359375
138,1952.396728515625
139,1951.4947509765625
140,1950.613037109375
141,1949.751220703125
142,1948.90771484375
143,1948.083251953125
144,1947.2763671875
145,1946.4869384765625
146,1945.7142333984375
147,1944.9578857421875
148,1944.2174072265625
149,1943.492431640625
150,1942.7822265625
151,1942.0870361328125
152,1941.405517578125
153,1940.73828125
154,1940.083740234375
155,1939.44287109375
156,1938.8143310546875
157,1938.1986083984375
158,1937.594482421875
159,1937.001953125
160,1936.4207763671875
161,1935.8514404296875
162,1935.2921142578125
163,1934.74365234375
164,1934.205322265625
165,1933.6771240234375
166,1933.15869140625
167,1932.6497802734375
168,1932.14990234375
169,1931.6590576171875
170,1931.17724609375
171,1930.704345703125
172,1930.2396240234375
173,1929.7830810546875
174,1929.3345947265625
175,1928.893798828125
176,1928.460693359375
177,1928.0352783203125
178,1927.6168212890625
179,1927.2059326171875
180,1926.8017578125
181,1926.404296875
182,1926.0135498046875
183,1925.6295166015625
184,1925.251708984375
185,1924.8800048828125
186,1924.5147705078125
187,1924.1553955078125
188,1923.8016357421875
189,1923.45361328125
190,1923.1112060546875
191,1922.7745361328125
192,1922.4427490234375
193,1922.11669921875
194,1921.79541015625
195,1921.4794921875
196,1921.16796875
197,1920.861572265625
198,1920.5599365234375
199,1920.26318359375
200,1919.9708251953125
201,1919.6827392578125
202,1919.39892578125
203,1919.11962890625
204,1918.844482421875
205,1918.573486328125
206,1918.3062744140625
207,1918.04345703125
208,1917.783935546875
209,1917.5284423828125
210,1917.2767333984375
211,1917.02880859375
212,1916.7841796875
213,1916.543212890625
214,1916.305908203125
215,1916.0718994140625
216,1915.8408203125
217,1915.613525390625
218,1915.3890380859375
219,1915.1680908203125
220,1914.9501953125
221,1914.7347412109375
222,1914.5228271484375
223,1914.3135986328125
224,1914.1072998046875
225,1913.90380859375
226,1913.7032470703125
227,1913.5052490234375
228,1913.31005859375
229,1913.1175537109375
230,1912.9273681640625
231,1912.7398681640625
232,1912.5550537109375
233,1912.3721923828125
234,1912.192138671875
235,1912.014404296875
236,1911.8387451171875
237,1911.6656494140625
238,1911.494873046875
239,1911.3262939453125
240,1911.15966796875
241,1910.9954833984375
242,1910.8328857421875
243,1910.673095703125
244,1910.51513671875
245,1910.35888671875
246,1910.2049560546875
247,1910.0521240234375
248,1909.9019775390625
249,1909.7535400390625
250,1909.6072998046875
251,1909.462646484375
252,1909.319580078125
253,1909.178466796875
254,1909.0391845703125
255,1908.9013671875
256,1908.76513671875
257,1908.630859375
258,1908.4981689453125
259,1908.3670654296875
260,1908.2374267578125
261,1908.1097412109375
262,1907.9832763671875
263,1907.8582763671875
264,1907.734619140625
265,1907.61279296875
266,1907.4921875
267,1907.373046875
268,1907.25537109375
269,1907.1392822265625
270,1907.0242919921875
271,1906.910888671875
272,1906.79833984375
273,1906.687255859375
274,1906.577880859375
275,1906.46923828125
276,1906.3623046875
277,1906.2562255859375
278,1906.151611328125
279,1906.0477294921875
280,1905.9456787109375
281,1905.844482421875
282,1905.7445068359375
283,1905.6453857421875
284,1905.5472412109375
285,1905.4508056640625
286,1905.3553466796875
287,1905.2606201171875
288,1905.1673583984375
289,1905.074951171875
290,1904.9832763671875
291,1904.8929443359375
292,1904.803466796875
293,1904.7149658203125
294,1904.627685546875
295,1904.5408935546875
296,1904.4552001953125
297,1904.37060546875
298,1904.2869873046875
299,1904.203857421875
300,1904.1220703125
301,1904.041015625
302,1903.9608154296875
303,1903.8814697265625
304,1903.802978515625
305,1903.7254638671875
306,1903.6483154296875
307,1903.5723876953125
308,1903.4971923828125
309,1903.4228515625
310,1903.3489990234375
311,1903.2762451171875
312,1903.204345703125
313,1903.1328125
314,1903.062255859375
315,1902.992431640625
316,1902.923583984375
317,1902.85498046875
318,1902.7872314453125
319,1902.719970703125
320,1902.65380859375
321,1902.5882568359375
322,1902.523193359375
323,1902.4588623046875
324,1902.395263671875
325,1902.33203125
326,1902.269775390625
327,1902.208251953125
328,1902.14697265625
329,1902.08642578125
330,1902.0263671875
331,1901.96728515625
332,1901.9088134765625
333,1901.850830078125
334,1901.7930908203125
335,1901.7362060546875
336,1901.6796875
337,1901.623779296875
338,1901.568359375
339,1901.513916015625
340,1901.459716796875
341,1901.406005859375
342,1901.352783203125
343,1901.30029296875
344,1901.2481689453125
345,1901.1966552734375
346,1901.1453857421875
347,1901.094970703125
348,1901.0445556640625
349,1900.9952392578125
350,1900.9459228515625
351,1900.8973388671875
352,1900.8489990234375
353,1900.8016357421875
354,1900.7540283203125
355,1900.707275390625
356,1900.66064453125
357,1900.6151123046875
358,1900.5694580078125
359,1900.524169921875
360,1900.479736328125
361,1900.435302734375
362,1900.391845703125
363,1900.3482666015625
364,1900.30517578125
365,1900.2625732421875
366,1900.2208251953125
367,1900.178955078125
368,1900.1373291015625
369,1900.09619140625
370,1900.0556640625
371,1900.015380859375
372,1899.9754638671875
373,1899.9361572265625
374,1899.89697265625
375,1899.858154296875
376,1899.8197021484375
377,1899.78173828125
378,1899.743896484375
379,1899.70654296875
380,1899.6693115234375
381,1899.632568359375
382,1899.5966796875
383,1899.5604248046875
384,1899.52490234375
385,1899.4892578125
386,1899.454345703125
387,1899.41943359375
388,1899.385009765625
389,1899.35107421875
390,1899.317138671875
391,1899.2835693359375
392,1899.250244140625
393,1899.21728515625
394,1899.184814453125
395,1899.1524658203125
396,1899.1204833984375
397,1899.0887451171875
398,1899.0572509765625
399,1899.02587890625
400,1898.994873046875
401,1898.9644775390625
402,1898.9339599609375
