Epoch,Loss
0,127141.2109375
1,126090.2578125
2,125161.890625
3,124321.546875
4,123548.8046875
5,122828.65625
6,122149.4609375
7,121502.09375
8,120879.0078125
9,120273.8984375
10,119681.3359375
11,119096.4296875
12,118514.75
13,117932.0859375
14,117344.359375
15,116747.4140625
16,116137.0234375
17,115508.671875
18,114857.5078125
19,114178.0234375
20,113464.1015625
21,112708.59375
22,111903.125
23,111037.6875
24,110100.1171875
25,109075.375
26,107944.734375
27,106684.1796875
28,105262.6640625
29,103639.1640625
30,101758.3984375
31,99544.171875
32,96889.296875
33,93639.140625
34,89566.9140625
35,84337.2890625
36,77470.0859375
37,68376.453125
38,56758.4765625
39,43893.296875
40,33397.95703125
41,27178.734375
42,23425.40625
43,20576.16015625
44,18170.501953125
45,16093.4345703125
46,14292.8125
47,12730.28515625
48,11373.8466796875
49,10196.060546875
50,9173.2041015625
51,8284.7216796875
52,7512.77587890625
53,6841.8984375
54,6258.669921875
55,5751.44921875
56,5310.13525390625
57,4925.96728515625
58,4591.34228515625
59,4299.671875
60,4045.2412109375
61,3823.091552734375
62,3628.926513671875
63,3459.02392578125
64,3310.15625
65,3179.528564453125
66,3064.719482421875
67,2963.63134765625
68,2874.45361328125
69,2795.614501953125
70,2725.75732421875
71,2663.709228515625
72,2608.456787109375
73,2559.123779296875
74,2514.951904296875
75,2475.289794921875
76,2439.572509765625
77,2407.311279296875
78,2378.0869140625
79,2351.533203125
80,2327.337158203125
81,2305.22412109375
82,2284.958984375
83,2266.3349609375
84,2249.1748046875
85,2233.322021484375
86,2218.641357421875
87,2205.01416015625
88,2192.33544921875
89,2180.51416015625
90,2169.4697265625
91,2159.13037109375
92,2149.43310546875
93,2140.322021484375
94,2131.746826171875
95,2123.663330078125
96,2116.031982421875
97,2108.81640625
98,2101.98486328125
99,2095.50830078125
100,2089.359375
101,2083.51611328125
102,2077.9560546875
103,2072.66015625
104,2067.6103515625
105,2062.790283203125
106,2058.18505859375
107,2053.78125
108,2049.56591796875
109,2045.5283203125
110,2041.657470703125
111,2037.943603515625
112,2034.3773193359375
113,2030.9505615234375
114,2027.656005859375
115,2024.48583984375
116,2021.43359375
117,2018.493408203125
118,2015.658935546875
119,2012.925048828125
120,2010.2867431640625
121,2007.7393798828125
122,2005.278564453125
123,2002.9000244140625
124,2000.5997314453125
125,1998.3743896484375
126,1996.2200927734375
127,1994.13427734375
128,1992.11328125
129,1990.1546630859375
130,1988.255615234375
131,1986.4134521484375
132,1984.626220703125
133,1982.891357421875
134,1981.2066650390625
135,1979.5699462890625
