Epoch,Loss
0,120384.59375
1,119641.453125
2,118917.4765625
3,118202.71875
4,117489.875
5,116772.1484375
6,116042.859375
7,115295.203125
8,114521.90625
9,113715.0234375
10,112865.5546875
11,111963.1015625
12,110995.28125
13,109947.109375
14,108800.0625
15,107530.7265625
16,106109.0
17,104495.3984375
18,102636.8984375
19,100460.9765625
20,97865.9140625
21,94706.015625
22,90768.65625
23,85741.84375
24,79181.3359375
25,70541.0234375
26,59509.875
27,47108.125
28,36517.1015625
29,29825.482421875
30,25649.298828125
31,22478.375
32,19812.353515625
33,17515.66015625
34,15526.53125
35,13801.0888671875
36,12303.4951171875
37,11003.3076171875
38,9874.2919921875
39,8893.7275390625
40,8041.91943359375
41,7301.7822265625
42,6658.4931640625
43,6099.189453125
44,5612.71337890625
45,5189.3876953125
46,4820.81298828125
47,4499.7099609375
48,4219.76171875
49,3975.490234375
50,3762.1484375
51,3575.621826171875
52,3412.34033203125
53,3269.213134765625
54,3143.5634765625
55,3033.07177734375
56,2935.73193359375
57,2849.8056640625
58,2773.793212890625
59,2706.392578125
60,2646.480712890625
61,2593.088134765625
62,2545.376220703125
63,2502.62060546875
64,2464.1962890625
65,2429.56201171875
66,2398.252685546875
67,2369.86376953125
68,2344.048095703125
69,2320.502685546875
70,2298.966796875
71,2279.213623046875
72,2261.046875
73,2244.293212890625
74,2228.805908203125
75,2214.4521484375
76,2201.119140625
77,2188.707275390625
78,2177.126220703125
79,2166.300537109375
80,2156.159912109375
81,2146.643798828125
82,2137.698974609375
83,2129.275634765625
84,2121.33154296875
85,2113.828125
86,2106.73095703125
87,2100.0087890625
88,2093.632568359375
89,2087.578369140625
90,2081.822021484375
91,2076.342529296875
92,2071.12255859375
93,2066.143310546875
94,2061.388916015625
95,2056.845458984375
96,2052.49951171875
97,2048.3388671875
98,2044.352294921875
99,2040.529052734375
100,2036.8599853515625
101,2033.33642578125
102,2029.95068359375
103,2026.69384765625
104,2023.560302734375
105,2020.5421142578125
106,2017.6341552734375
107,2014.8304443359375
108,2012.125732421875
109,2009.5152587890625
110,2006.9945068359375
111,2004.55859375
112,2002.2037353515625
113,1999.92626953125
114,1997.7225341796875
115,1995.5889892578125
116,1993.52294921875
117,1991.52099609375
118,1989.5804443359375
119,1987.6986083984375
120,1985.873291015625
121,1984.1019287109375
122,1982.3822021484375
123,1980.7119140625
124,1979.0892333984375
125,1977.512451171875
126,1975.9798583984375
127,1974.48876953125
128,1973.0390625
129,1971.627685546875
130,1970.2540283203125
131,1968.9171142578125
132,1967.6146240234375
133,1966.3460693359375
134,1965.10986328125
135,1963.90478515625
136,1962.729736328125
137,1961.583984375
138,1960.46630859375
139,1959.3759765625
140,1958.3116455078125
141,1957.2730712890625
142,1956.258544921875
143,1955.268310546875
144,1954.3006591796875
145,1953.35546875
146,1952.4317626953125
147,1951.529052734375
148,1950.6466064453125
149,1949.783935546875
150,1948.93994140625
151,1948.1146240234375
152,1947.306884765625
153,1946.516845703125
154,1945.7437744140625
155,1944.9864501953125
156,1944.24560546875
157,1943.519775390625
158,1942.8092041015625
159,1942.11328125
160,1941.4315185546875
161,1940.763427734375
162,1940.108642578125
163,1939.467041015625
164,1938.83837890625
165,1938.2216796875
166,1937.6171875
167,1937.0244140625
168,1936.4429931640625
169,1935.8726806640625
170,1935.313232421875
171,1934.7642822265625
172,1934.2254638671875
173,1933.69677734375
174,1933.17822265625
175,1932.668701171875
176,1932.1685791015625
177,1931.6776123046875
178,1931.1956787109375
179,1930.72216796875
180,1930.257080078125
181,1929.800048828125
182,1929.3514404296875
183,1928.9102783203125
184,1928.4769287109375
185,1928.0511474609375
186,1927.6324462890625
187,1927.2213134765625
188,1926.81689453125
189,1926.419189453125
190,1926.0283203125
191,1925.64404296875
192,1925.26611328125
193,1924.89404296875
194,1924.528564453125
195,1924.1685791015625
196,1923.81494140625
197,1923.4666748046875
198,1923.1240234375
199,1922.787109375
200,1922.4554443359375
201,1922.128662109375
202,1921.807373046875
203,1921.4910888671875
204,1921.179931640625
205,1920.873291015625
206,1920.571533203125
207,1920.2744140625
208,1919.981689453125
209,1919.6934814453125
210,1919.40966796875
211,1919.1302490234375
212,1918.854736328125
213,1918.5836181640625
214,1918.31640625
215,1918.0531005859375
216,1917.7938232421875
217,1917.5382080078125
218,1917.2862548828125
219,1917.0379638671875
220,1916.7935791015625
221,1916.552490234375
222,1916.314697265625
223,1916.0806884765625
224,1915.8494873046875
225,1915.6217041015625
226,1915.3975830078125
227,1915.1763916015625
228,1914.9580078125
229,1914.7427978515625
230,1914.530517578125
231,1914.3212890625
232,1914.1148681640625
233,1913.911376953125
234,1913.710693359375
235,1913.5125732421875
236,1913.3172607421875
237,1913.124755859375
238,1912.9344482421875
239,1912.7470703125
240,1912.561767578125
241,1912.379150390625
242,1912.198974609375
243,1912.02099609375
244,1911.8455810546875
245,1911.67236328125
246,1911.501220703125
247,1911.332763671875
248,1911.1658935546875
249,1911.001220703125
250,1910.8389892578125
251,1910.6788330078125
252,1910.5208740234375
253,1910.364501953125
254,1910.210693359375
255,1910.0579833984375
256,1909.90771484375
257,1909.7591552734375
258,1909.612548828125
259,1909.4677734375
260,1909.3248291015625
261,1909.1837158203125
262,1909.0440673828125
263,1908.9063720703125
264,1908.7703857421875
265,1908.6358642578125
266,1908.5030517578125
267,1908.3721923828125
268,1908.2425537109375
269,1908.1146240234375
270,1907.988037109375
271,1907.8629150390625
272,1907.7393798828125
273,1907.617431640625
274,1907.49658203125
275,1907.3778076171875
276,1907.2601318359375
277,1907.1436767578125
278,1907.028564453125
279,1906.9149169921875
280,1906.8026123046875
281,1906.691650390625
282,1906.5819091796875
283,1906.4736328125
284,1906.3660888671875
285,1906.26025390625
286,1906.155517578125
287,1906.0517578125
288,1905.9493408203125
289,1905.848388671875
290,1905.748291015625
291,1905.649169921875
