Epoch,Loss
0,119971.1484375
1,119497.4609375
2,119027.578125
3,118557.2890625
4,118083.890625
5,117604.8984375
6,117117.7890625
7,116619.90625
8,116108.484375
9,115580.4609375
10,115032.53125
11,114460.890625
12,113861.3125
13,113228.9140625
14,112557.9765625
15,111841.8203125
16,111072.40625
17,110240.0078125
18,109332.78125
19,108336.03125
20,107231.1640625
21,105994.5625
22,104595.515625
23,102993.4140625
24,101133.46875
25,98940.3671875
26,96308.0
27,93083.3515625
28,89041.375
29,83847.484375
30,77015.2109375
31,67921.8125
32,56159.91796875
33,42835.3046875
34,31739.501953125
35,25324.48046875
36,21722.4453125
37,19092.662109375
38,16886.041015625
39,14980.0888671875
40,13326.8447265625
41,11891.7841796875
42,10645.8125
43,9563.8212890625
44,8624.044921875
45,7807.6123046875
46,7098.158203125
47,6481.4755859375
48,5945.244140625
49,5478.7744140625
50,5072.79345703125
51,4719.2587890625
52,4411.193359375
53,4142.548828125
54,3908.0771484375
55,3703.230712890625
56,3524.067626953125
57,3367.171630859375
58,3229.581787109375
59,3108.73291015625
60,3002.406494140625
61,2908.681396484375
62,2825.89453125
63,2752.607666015625
64,2687.5771484375
65,2629.728271484375
66,2578.131591796875
67,2531.985595703125
68,2490.598876953125
69,2453.371826171875
70,2419.786865234375
71,2389.3984375
72,2361.8203125
73,2336.719482421875
74,2313.8056640625
75,2292.830322265625
76,2273.57470703125
77,2255.850341796875
78,2239.494140625
79,2224.361328125
80,2210.3271484375
81,2197.281982421875
82,2185.12890625
83,2173.78369140625
84,2163.171630859375
85,2153.2255859375
86,2143.88720703125
87,2135.1044921875
88,2126.830322265625
89,2119.02294921875
90,2111.645751953125
91,2104.6650390625
92,2098.049560546875
93,2091.77294921875
94,2085.81103515625
95,2080.140625
96,2074.741455078125
97,2069.595458984375
98,2064.685302734375
99,2059.996337890625
100,2055.513671875
101,2051.22509765625
102,2047.1177978515625
103,2043.181396484375
104,2039.40625
105,2035.7823486328125
106,2032.3011474609375
107,2028.95458984375
108,2025.7354736328125
109,2022.636962890625
110,2019.6531982421875
111,2016.77734375
112,2014.00390625
113,2011.328125
114,2008.7452392578125
115,2006.2501220703125
116,2003.839111328125
117,2001.5081787109375
118,1999.2532958984375
119,1997.0711669921875
120,1994.958251953125
121,1992.9117431640625
122,1990.9288330078125
123,1989.006103515625
124,1987.1417236328125
125,1985.3328857421875
126,1983.576904296875
127,1981.87255859375
128,1980.217041015625
129,1978.608642578125
130,1977.0452880859375
131,1975.5250244140625
132,1974.046875
133,1972.6085205078125
134,1971.2091064453125
135,1969.8468017578125
136,1968.5203857421875
137,1967.228271484375
138,1965.969482421875
139,1964.7425537109375
140,1963.5467529296875
141,1962.381103515625
142,1961.2437744140625
143,1960.134521484375
144,1959.0518798828125
145,1957.995361328125
146,1956.9644775390625
147,1955.957275390625
148,1954.9737548828125
149,1954.01318359375
150,1953.07470703125
151,1952.1573486328125
152,1951.2607421875
153,1950.3841552734375
154,1949.5272216796875
155,1948.6888427734375
156,1947.868896484375
157,1947.0665283203125
158,1946.2816162109375
159,1945.51318359375
160,1944.7611083984375
161,1944.0250244140625
162,1943.3040771484375
163,1942.59765625
164,1941.90625
165,1941.2283935546875
166,1940.5648193359375
167,1939.9140625
168,1939.2763671875
169,1938.6512451171875
170,1938.0382080078125
171,1937.4373779296875
172,1936.8482666015625
173,1936.2698974609375
174,1935.7030029296875
175,1935.1466064453125
176,1934.6009521484375
177,1934.065185546875
178,1933.53955078125
179,1933.023681640625
180,1932.517333984375
181,1932.019775390625
182,1931.5316162109375
183,1931.0521240234375
184,1930.581298828125
185,1930.11865234375
186,1929.6640625
187,1929.2176513671875
188,1928.7791748046875
189,1928.347900390625
190,1927.9244384765625
191,1927.5079345703125
192,1927.0985107421875
193,1926.6962890625
194,1926.3009033203125
195,1925.911865234375
196,1925.5294189453125
197,1925.1534423828125
198,1924.7833251953125
199,1924.4195556640625
200,1924.0614013671875
201,1923.709228515625
202,1923.36279296875
203,1923.021728515625
204,1922.6865234375
205,1922.356689453125
206,1922.0313720703125
207,1921.711669921875
208,1921.3970947265625
209,1921.0872802734375
