Epoch,Loss
0,112523.5625
1,112298.5078125
2,112064.8125
3,111821.3203125
4,111567.1484375
5,111301.484375
6,111023.3671875
7,110731.734375
8,110425.4375
9,110103.140625
10,109763.359375
11,109404.46875
12,109024.484375
13,108621.296875
14,108192.4453125
15,107735.0390625
16,107245.8046875
17,106720.8984375
18,106155.84375
19,105545.3359375
20,104883.109375
21,104161.6484375
22,103371.8984375
23,102502.8203125
24,101540.8984375
25,100469.1953125
26,99266.4609375
27,97905.6484375
28,96351.5234375
29,94557.8515625
30,92462.53125
31,89980.546875
32,86993.1328125
33,83330.4453125
34,78744.8671875
35,72870.84375
36,65176.75
37,54968.26171875
38,41745.640625
39,26784.3125
40,15010.314453125
41,9376.4345703125
42,7208.19482421875
43,6226.396484375
44,5626.20458984375
45,5174.2490234375
46,4800.494140625
47,4480.42578125
48,4202.85791015625
49,3960.98291015625
50,3749.734130859375
51,3564.9677734375
52,3403.157470703125
53,3261.262939453125
54,3136.650634765625
55,3027.03759765625
56,2930.44580078125
57,2845.16015625
58,2769.694091796875
59,2702.76416015625
60,2643.259765625
61,2590.2197265625
62,2542.813720703125
63,2500.322998046875
64,2462.130126953125
65,2427.69921875
66,2396.5673828125
67,2368.33447265625
68,2342.656005859375
69,2319.23193359375
70,2297.802978515625
71,2278.14453125
72,2260.061767578125
73,2243.38427734375
74,2227.964111328125
75,2213.67138671875
76,2200.3935546875
77,2188.0302734375
78,2176.494140625
79,2165.708251953125
80,2155.6044921875
81,2146.122314453125
82,2137.2080078125
83,2128.813232421875
84,2120.895263671875
85,2113.416015625
86,2106.3408203125
87,2099.638671875
88,2093.28125
89,2087.244140625
90,2081.504150390625
91,2076.040771484375
92,2070.834228515625
93,2065.867919921875
94,2061.126220703125
95,2056.59423828125
96,2052.259033203125
97,2048.1083984375
98,2044.13134765625
99,2040.317138671875
100,2036.656982421875
101,2033.1414794921875
102,2029.7626953125
103,2026.5130615234375
104,2023.3858642578125
105,2020.37451171875
106,2017.4725341796875
107,2014.6748046875
108,2011.9754638671875
109,2009.3701171875
110,2006.854248046875
111,2004.423095703125
112,2002.072509765625
113,1999.799560546875
114,1997.599609375
115,1995.4700927734375
116,1993.407958984375
117,1991.4095458984375
118,1989.4722900390625
119,1987.593994140625
120,1985.7716064453125
121,1984.0032958984375
122,1982.2861328125
123,1980.6187744140625
124,1978.9991455078125
125,1977.424560546875
126,1975.8944091796875
127,1974.4058837890625
128,1972.9578857421875
129,1971.5489501953125
130,1970.1778564453125
131,1968.842529296875
132,1967.5419921875
133,1966.275390625
134,1965.04052734375
135,1963.8375244140625
136,1962.6641845703125
137,1961.52001953125
138,1960.404052734375
139,1959.31494140625
140,1958.2523193359375
141,1957.21484375
142,1956.202392578125
143,1955.213134765625
144,1954.2470703125
145,1953.302978515625
146,1952.3802490234375
147,1951.478759765625
148,1950.597412109375
149,1949.7359619140625
150,1948.8929443359375
151,1948.068603515625
152,1947.26171875
153,1946.4727783203125
154,1945.7001953125
155,1944.9444580078125
156,1944.2042236328125
157,1943.4794921875
158,1942.7701416015625
159,1942.074462890625
160,1941.3935546875
161,1940.72607421875
162,1940.072265625
163,1939.431396484375
164,1938.803466796875
165,1938.187255859375
166,1937.5836181640625
167,1936.9913330078125
168,1936.4107666015625
169,1935.841064453125
170,1935.2821044921875
171,1934.7337646484375
172,1934.1956787109375
173,1933.6678466796875
174,1933.1492919921875
175,1932.6405029296875
176,1932.1407470703125
177,1931.6502685546875
178,1931.1688232421875
179,1930.69580078125
180,1930.2310791015625
181,1929.7747802734375
182,1929.326416015625
183,1928.885986328125
184,1928.4527587890625
185,1928.027587890625
186,1927.6092529296875
187,1927.1983642578125
188,1926.79443359375
189,1926.39697265625
190,1926.00634765625
191,1925.6226806640625
192,1925.244873046875
193,1924.873291015625
194,1924.508056640625
195,1924.148681640625
196,1923.79541015625
197,1923.4471435546875
198,1923.105224609375
199,1922.7684326171875
200,1922.43701171875
201,1922.11083984375
202,1921.7899169921875
203,1921.4737548828125
204,1921.1627197265625
205,1920.8565673828125
206,1920.5545654296875
207,1920.2579345703125
208,1919.9656982421875
209,1919.6776123046875
210,1919.3941650390625
211,1919.11474609375
212,1918.8394775390625
213,1918.568603515625
214,1918.301513671875
215,1918.03857421875
216,1917.779296875
217,1917.5238037109375
218,1917.2723388671875
219,1917.0242919921875
220,1916.77978515625
221,1916.538818359375
222,1916.30126953125
223,1916.067626953125
224,1915.8365478515625
225,1915.609375
226,1915.3851318359375
227,1915.1639404296875
228,1914.94580078125
229,1914.73095703125
230,1914.5189208984375
231,1914.309814453125
232,1914.1036376953125
233,1913.900146484375
234,1913.6995849609375
235,1913.5018310546875
236,1913.3065185546875
237,1913.1138916015625
238,1912.924072265625
239,1912.736572265625
240,1912.5516357421875
241,1912.368896484375
242,1912.1888427734375
243,1912.01123046875
244,1911.8358154296875
245,1911.66259765625
246,1911.491943359375
247,1911.3231201171875
248,1911.15673828125
249,1910.9923095703125
250,1910.8302001953125
251,1910.670166015625
252,1910.511962890625
253,1910.355712890625
254,1910.201904296875
255,1910.0496826171875
256,1909.8994140625
257,1909.7508544921875
258,1909.604736328125
259,1909.4598388671875
260,1909.3167724609375
261,1909.176025390625
262,1909.03662109375
263,1908.8990478515625
264,1908.762939453125
265,1908.6285400390625
266,1908.495849609375
267,1908.36474609375
268,1908.2353515625
269,1908.1075439453125
270,1907.98095703125
271,1907.8564453125
272,1907.7325439453125
273,1907.6104736328125
274,1907.4901123046875
275,1907.3709716796875
276,1907.25341796875
277,1907.1370849609375
278,1907.022216796875
279,1906.9085693359375
280,1906.7962646484375
281,1906.685302734375
282,1906.5755615234375
283,1906.46728515625
284,1906.3602294921875
285,1906.254150390625
286,1906.149658203125
287,1906.0458984375
288,1905.9437255859375
289,1905.842529296875
290,1905.742431640625
291,1905.643798828125
292,1905.5458984375
293,1905.448974609375
294,1905.353515625
295,1905.259033203125
296,1905.16552734375
297,1905.0731201171875
298,1904.9814453125
299,1904.891357421875
300,1904.8017578125
301,1904.71337890625
302,1904.6258544921875
303,1904.5394287109375
304,1904.4537353515625
