Epoch,Loss
0,98820.1484375
1,95655.765625
2,91643.859375
3,86507.234375
4,79781.0859375
5,70900.7265625
6,59584.0078125
7,47017.546875
8,36550.89453125
9,30055.369140625
10,25951.48046875
11,22776.482421875
12,20082.798828125
13,17754.07421875
14,15734.5634765625
15,13981.9765625
16,12460.6201171875
17,11139.759765625
18,9992.794921875
19,8996.6630859375
20,8131.3505859375
21,7379.50048828125
22,6726.05224609375
23,6157.93896484375
24,5663.82275390625
25,5233.87109375
26,4859.5537109375
27,4533.47021484375
28,4249.205078125
29,4001.193115234375
30,3784.60693359375
31,3595.267822265625
32,3429.548828125
33,3284.308349609375
34,3156.824462890625
35,3044.74267578125
36,2946.022216796875
37,2858.898681640625
38,2781.84375
39,2713.5380859375
40,2652.84033203125
41,2598.762451171875
42,2550.452880859375
43,2507.175048828125
44,2468.295166015625
45,2433.26171875
46,2401.601806640625
47,2372.905029296875
48,2346.8173828125
49,2323.031494140625
50,2301.283447265625
51,2281.340576171875
52,2263.0048828125
53,2246.1015625
54,2230.47900390625
55,2216.004638671875
56,2202.56298828125
57,2190.052490234375
58,2178.3828125
59,2167.475830078125
60,2157.261474609375
61,2147.67822265625
62,2138.671630859375
63,2130.19287109375
64,2122.197265625
65,2114.64599609375
66,2107.5048828125
67,2100.74169921875
68,2094.32861328125
69,2088.2392578125
70,2082.45068359375
71,2076.942138671875
72,2071.693359375
73,2066.68798828125
74,2061.9091796875
75,2057.34326171875
76,2052.9755859375
77,2048.79443359375
78,2044.788818359375
79,2040.9481201171875
80,2037.2625732421875
81,2033.7232666015625
82,2030.3221435546875
83,2027.0513916015625
84,2023.904052734375
85,2020.873291015625
86,2017.953369140625
87,2015.138427734375
88,2012.423095703125
89,2009.80224609375
90,2007.271484375
91,2004.826171875
92,2002.4625244140625
93,2000.176513671875
94,1997.96484375
95,1995.8236083984375
96,1993.750244140625
97,1991.741455078125
98,1989.7940673828125
99,1987.90576171875
100,1986.0743408203125
101,1984.2969970703125
102,1982.5718994140625
103,1980.89599609375
104,1979.2681884765625
105,1977.6866455078125
106,1976.14892578125
107,1974.6533203125
108,1973.198974609375
109,1971.783447265625
110,1970.406005859375
111,1969.0645751953125
112,1967.7584228515625
113,1966.486328125
114,1965.2462158203125
115,1964.037841796875
116,1962.859619140625
117,1961.710693359375
118,1960.590087890625
119,1959.4967041015625
120,1958.4298095703125
121,1957.3878173828125
122,1956.3709716796875
123,1955.3780517578125
124,1954.4080810546875
125,1953.4603271484375
126,1952.5343017578125
127,1951.6290283203125
128,1950.7445068359375
129,1949.87939453125
130,1949.033447265625
131,1948.2059326171875
132,1947.3966064453125
133,1946.604248046875
134,1945.8292236328125
135,1945.0706787109375
136,1944.3280029296875
137,1943.6007080078125
138,1942.8883056640625
139,1942.1905517578125
140,1941.50732421875
141,1940.8377685546875
142,1940.1815185546875
143,1939.538818359375
144,1938.908203125
145,1938.29052734375
146,1937.6845703125
147,1937.0904541015625
148,1936.5074462890625
149,1935.9359130859375
150,1935.37548828125
151,1934.8253173828125
152,1934.2852783203125
153,1933.7557373046875
154,1933.23583984375
155,1932.7255859375
156,1932.224365234375
157,1931.732421875
158,1931.2493896484375
159,1930.7750244140625
160,1930.3087158203125
161,1929.85107421875
162,1929.4014892578125
163,1928.959228515625
164,1928.5252685546875
165,1928.0985107421875
166,1927.6793212890625
167,1927.26708984375
168,1926.86181640625
169,1926.4635009765625
170,1926.0718994140625
171,1925.686767578125
172,1925.30810546875
173,1924.935546875
174,1924.5692138671875
175,1924.2088623046875
176,1923.8541259765625
177,1923.5057373046875
178,1923.1627197265625
179,1922.82470703125
180,1922.4925537109375
181,1922.1654052734375
182,1921.8433837890625
183,1921.526611328125
184,1921.2149658203125
185,1920.9078369140625
186,1920.605224609375
187,1920.3077392578125
188,1920.014404296875
189,1919.72607421875
190,1919.4417724609375
191,1919.1614990234375
192,1918.8856201171875
193,1918.6141357421875
194,1918.346435546875
195,1918.082763671875
196,1917.8228759765625
197,1917.566650390625
198,1917.314453125
199,1917.0657958984375
200,1916.8209228515625
201,1916.5794677734375
202,1916.3411865234375
203,1916.106689453125
204,1915.875732421875
205,1915.647216796875
206,1915.4228515625
207,1915.2010498046875
208,1914.9827880859375
209,1914.7669677734375
210,1914.5545654296875
211,1914.3448486328125
212,1914.13818359375
213,1913.9342041015625
214,1913.733154296875
215,1913.5347900390625
216,1913.3392333984375
217,1913.1461181640625
218,1912.9560546875
219,1912.767822265625
220,1912.5826416015625
221,1912.3997802734375
222,1912.218994140625
223,1912.0408935546875
224,1911.8651123046875
225,1911.6917724609375
226,1911.5206298828125
227,1911.3515625
228,1911.184814453125
229,1911.0198974609375
230,1910.857666015625
231,1910.697021484375
232,1910.5386962890625
233,1910.3822021484375
234,1910.2279052734375
235,1910.0753173828125
236,1909.9246826171875
237,1909.776123046875
238,1909.629150390625
239,1909.484375
240,1909.341064453125
241,1909.19970703125
242,1909.06005859375
243,1908.9222412109375
244,1908.7857666015625
245,1908.6512451171875
246,1908.5181884765625
247,1908.386962890625
248,1908.2572021484375
249,1908.128662109375
250,1908.0023193359375
251,1907.876953125
252,1907.75341796875
253,1907.63134765625
254,1907.5103759765625
255,1907.3909912109375
256,1907.2734375
257,1907.1568603515625
258,1907.04150390625
259,1906.927734375
260,1906.8150634765625
261,1906.7042236328125
262,1906.5941162109375
263,1906.4854736328125
264,1906.378173828125
265,1906.2720947265625
266,1906.1671142578125
267,1906.0634765625
268,1905.9610595703125
269,1905.85986328125
270,1905.7593994140625
271,1905.66064453125
272,1905.5625
273,1905.465576171875
274,1905.369873046875
275,1905.2752685546875
276,1905.1812744140625
277,1905.088623046875
278,1904.9971923828125
279,1904.906494140625
280,1904.8170166015625
281,1904.728271484375
282,1904.6407470703125
283,1904.5538330078125
284,1904.46826171875
285,1904.383544921875
286,1904.2994384765625
287,1904.2166748046875
288,1904.1343994140625
289,1904.053466796875
290,1903.97314453125
291,1903.8934326171875
292,1903.8150634765625
293,1903.737060546875
